,PLZ,Venue_Name,Category,Latitude,Longitude,Address,Distance
568,60433,Eiscafe Lido Frankfurt Eschersheim,Ice Cream Shop,50.15654588202367,8.656917660876974,"Eschersheimer Landstrasse 544, 60433 Frankfurt am Main",269
569,60433,Brunswick Eschersheim,Bowling Alley,50.16454624383579,8.663392214980929,"Berkersheimer Weg 104, 60433 Frankfurt am Main",930
570,60433,Aral,Gas Station,50.15168296,8.66213079,"Eschersheimer Landstr. 523, 60431 Frankfurt am Main",531
571,60433,Freibad Eschersheim,Pool,50.16332689676583,8.655641079589612,Deutschland,854
572,60433,REWE,Supermarket,50.1489205,8.6570168,"Kurhessenstr. 95, 60431 Frankfurt am Main",869
573,60433,Weißer Stein,Plaza,50.156698067782465,8.656812744659328,"Am Weißen Stein (Eschersheimer Landstr.), 60433 Frankfurt am Main",278
574,60433,REWE,Supermarket,50.1479925,8.6652192,"Hügelstraße 134-136, 60431 Frankfurt am Main",986
575,60433,H Weißer Stein,Bus Stop,50.15646130977448,8.656886610660107,Frankfurt am Main,270
576,60433,Lotto & Presse Shop Schaad,Convenience Store,50.156703856491184,8.655871299999916,"Am weißen Stein 15, Frankfurt am Main",345
577,60433,Ristorante Nuraghe,Italian Restaurant,50.15286636247895,8.661062050104407,"Eschersheimer Landstr. 535, 60431 Frankfurt am Main",390
578,60433,U Lindenbaum,Metro Station,50.15240376230096,8.661754131317137,"Eschersheimer Landstr. (Am Lindenbaum), Frankfurt am Main",447
579,60433,REWE CITY,Supermarket,50.15911029954961,8.65534120415009,"Maybachstraße 20 (an der Batschkapp), 60433 Frankfurt am Main",488
580,60433,Packstation 117,Shipping Store,50.15204885672686,8.661943300616505,"Hügelstrasse 181, 60431 Frankfurt am Main",489
581,60433,Bowling World Eschersheim,Bowling Alley,50.16456955297456,8.663374141569841,"Berkersheimer Weg 104, 60433 Frankfurt am Main",933
582,60433,Ristorante da Somma,Italian Restaurant,50.148958439409974,8.657484306949899,"Am Schwalbenschwanz, 60431 Frankfurt am Main",855
583,60433,TSG 51 Fussballverein,Soccer Field,50.15358509781324,8.648357956479227,"Niedwiesenstr., Frankfurt am Main",932
584,60433,U Heddernheim,Metro Station,50.16132004856999,8.649847571683672,"Nassauer Str., Frankfurt am Main",949
585,60433,TOTAL Tankstelle,Gas Station,50.1479845,8.65646017,"Kurhessenstr. 111, 60431 Frankfurt am Main",980
586,60435,DAV Kletterzentrum,Climbing Gym,50.160000490621144,8.686608440337094,"Homburger Landstr. 283, 60433 Frankfurt am Main",714
587,60435,KING CREOLE,Cajun / Creole Restaurant,50.149340214453815,8.680764300165166,"Eckenheimer Landstr. 346, 60435 Frankfurt am Main",935
588,60435,Homburger Hof - Ein Ort für Bembelkultur,Beer Garden,50.14968883847763,8.681964083808705,"Engelthaler Str. 11, 60435 Frankfurt am Main",844
589,60435,boesner,Arts & Crafts Store,50.162119848297685,8.689222633838654,"August-Schanz-Str. 12, 60433 Frankfurt am Main",879
590,60435,dm-drogerie markt,Drugstore,50.15572278907642,8.698903790640088,"Gundelandstraße 22, 60435 Frankfurt am Main Nord-Ost",562
591,60435,REWE Getränke,Liquor Store,50.1601929,8.68851073,"Am Dachsberg 202A (Homburger Landstraße), 60435 Frankfurt am Main",682
592,60435,ALDI SÜD,Supermarket,50.160640098037184,8.687493506557985,"Homburger Landstraße 268 (August-Schanz-Str.), 60433 Frankfurt am Main",753
593,60435,REWE,Supermarket,50.1599133,8.6887118,"Am Dachsberg 204 (Homburger Landstr.), 60435 Frankfurt am Main",648
594,60435,Packstation 116,Shipping Store,50.15168537340776,8.69319850465288,"Jaspertstr. 5, 60435 Frankfurt am Main",323
595,60435,Der Bäcker Eifler Le Cafe',Bakery,50.151250327457326,8.69096070045408,"Homburger Landstraße, Frankfurt am Main",343
596,60435,U Sigmund-Freud-Straße,Metro Station,50.1548792662626,8.686166408427331,"Gießener Straße (Sigmund-Freud-Straße), 60435 Frankfurt am Main",372
597,60435,U Ronneburgstraße,Metro Station,50.150832918498615,8.688409924507141,"Gießener Str. (Ronneburgstr.), 60435 Frankfurt am Main",441
598,60435,A.T.U,Automotive Shop,50.158665,8.688934,"Homburger Landstr. 238, 60435 Frankfurt am Main",511
599,60435,Lidl,Supermarket,50.162075173256135,8.685598969459534,"August-Schanz-Straße 60-64, 60433 Frankfurt am Main",953
600,60435,H Gravensteiner Platz,Tram Station,50.15517409629008,8.69869351387024,"Gravensteiner Platz (Weilbrunnstr.), Frankfurt am Main",534
601,60435,tegut,Supermarket,50.155724,8.698711,"Gravensteiner-Platz 4-6, 60435 Frankfurt-Preungesheim",549
602,60435,U Preungesheim,Metro Station,50.15869446415982,8.687681061018024,"Gießener Str. (Homburger Landstr.), 60435 Frankfurt am Main",550
603,60435,Eis Cafè San Marco,Ice Cream Shop,50.156275,8.698503,"Gravensteiner-Platz 6, 60435 Frankfurt am Main",556
604,60435,"Park ""An den Drei Hohen""",Park,50.15763804535536,8.698983261080281,Frankfurt am Main,658
605,60435,Wochenmarkt am Gravensteiner Platz,Market,50.15763297904691,8.699069785812982,"Gravensteiner Platz, Frankfurt am Main",663
606,60435,Gravensteiner Arkaden,Shopping Mall,50.15764557427412,8.699068629641339,"Gravensteiner-Platz 1-6, 60435 Frankfurt am Main",664
607,60435,H Alkmenstraße,Tram Station,50.1518352525378,8.699846098944713,"Goldpeppingstr. (Alkmenestr.), Frankfurt am Main",668
608,60435,H Theobald-Ziegler-Straße,Metro Station,50.1478776612773,8.690007872097055,"Gießener Str. (Theobald-Ziegler-Str.), Frankfurt am Main",724
609,60435,H Karl-von-Drais-Straße,Bus Stop,50.15111226501999,8.681176732065174,Frankfurt am Main,807
610,60435,Fit/One,Gym / Fitness Center,50.161364683912694,8.687979582411312,"August-Schanz-Strasse 33-35, 60433 Frankfurt am Main",818
611,60435,Muay Thai School Frankfurt,Boxing Gym,50.16156678728274,8.687170723035544,Frankfurt am Main,858
612,60435,Homburger Hof,German Restaurant,50.149629,8.681726,"Engelthalerstr. 13, 60435 Frankfurt am Main",861
613,60435,Preungesheimer Dreieck (8) (-),Intersection,50.16015754365109,8.701214790344237,"A 661 (B 3), 60435 Frankfurt am Main",958
614,60435,AS Frankfurt-Eckenheim (7),Intersection,50.159262279834884,8.680277466773987,"A 661 (L 3003), Frankfurt am Main",959
615,60437,Burger AG,Burger Joint,50.190617430232656,8.6664999717655,"Homburger Landstr. 785, 60437 Frankfurt am Main",655
616,60437,REWE,Supermarket,50.18979446493008,8.667171287908673,"Homburger Landstr. 734, 60437 Frankfurt am Main",642
617,60437,Netto Marken-Discount,Supermarket,50.19122232,8.66498032,"Arnoldstraße 11, 60437 Frankfurt am Main",746
618,60437,TOTAL Tankstelle,Gas Station,50.196331,8.666834,"An Der Bornhohl 56, 60437 Frankfurt am Main",758
619,60437,media@home TECHNIK-GALERIE,Electronics Store,50.19281289662128,8.664117828011513,"Berner Str. 11-15, 60437 Frankfurt am Main",802
620,60437,Wiener Feinbäckerei Heberer,Bakery,50.19891495457278,8.670309152191413,"Deuil-La-Barre-Straße 41, Nieder-Eschbach",825
621,60437,U Nieder-Eschbach,Metro Station,50.19905833058696,8.670555142654711,"Görlitzer Str., Frankfurt am Main",832
622,60437,Tropical,Ice Cream Shop,50.199284,8.670852,60437 Frankfurt am Main,847
623,60437,LG Service GmbH,Business Service,50.1933699,8.6616292,"Berner Str. 51, 60437 Frankfurt am Main",985
624,60438,FITSEVENELEVEN Riedberg,Gym / Fitness Center,50.176272754691446,8.630926440205611,"Altenhöferalle, 60438 Frankfurt am Main",386
625,60438,dm-drogerie markt,Drugstore,50.177844,8.628413,"Riedbergplatz 2, 60438 Frankfurt am Main",135
626,60438,Riedbergplatz,Plaza,50.176558922554136,8.629025186308494,"Riedbergplatz, Frankfurt am Main",278
627,60438,Kätcheslachpark,Park,50.18041855795788,8.635209526904816,Deutschland,604
628,60438,Isolabella,Italian Restaurant,50.18280815429054,8.625830278455897,"Altenhöferallee 132, 60438 Frankfurt am Main",460
629,60438,REWE,Supermarket,50.17419446,8.63360533,"Altenhöferallee 1 (Altenhöferallee), 60438 Frankfurt am Main",685
630,60438,La Piazza,Ice Cream Shop,50.176563194395534,8.628922549734419,"Riedbergplatz 4, Frankfurt am Main",274
631,60438,Kebabiss,Doner Restaurant,50.178737,8.62808,"Altenhöferallee 29, 60438 Frankfurt am Main",67
632,60438,Park Avenue,Café,50.176846721556906,8.629088956814224,"Riedbergplatz 3, 60438 Frankfurt am Main",253
633,60438,Café Wacker,Café,50.17754683906227,8.629041159227505,"Riedbergplatz 2, Frankfurt am Main",190
634,60438,RiedbergZentrum,Shopping Mall,50.177269152129874,8.628988265991211,"Riedbergplatz 1-5 (Altenhöferallee), 60438 Frankfurt am Main",211
635,60438,Riedback,Bakery,50.178406435458285,8.628736657726845,"Altenhöfferallee 86, 60438 Frankfurt am Main",120
636,60438,"Frankfurter Sparkasse, GA Riedberg",ATM,50.17677598649384,8.629777938164787,"Riedbergplatz 1 // RiedbergZentrum (Altenhöferallee), 60438 Frankfurt am Main",289
637,60438,U Uni Campus Riedberg,Metro Station,50.1754931332464,8.628243453342378,"Riedbergallee, 60438 Frankfurt am Main",371
638,60438,U Riedberg,Metro Station,50.179329490622,8.634683477390421,"Riedbergallee (Zur Kalbacher Höhe), 60438 Frankfurt am Main",541
639,60438,Kätcheslachweiher,Lake,50.18205270407747,8.633222558513397,Deutschland,568
640,60438,Sportarena Riedberg,Athletics & Sports,50.18396565276963,8.622556475387634,Deutschland,665
641,60438,Niederursel ↔ Riedberg,Trail,50.17083017557708,8.623711667720558,"Kreuzerhohl (über die Rosa-Luxemburg-Allee), 60438 Frankfurt am Main",915
642,60438,Villa Belvedere,Italian Restaurant,50.181871,8.64022,"Kautenhof 1, 60438 Frankfurt am Main",994
643,60439,REWE,Supermarket,50.17419446,8.63360533,"Altenhöferallee 1 (Altenhöferallee), 60438 Frankfurt am Main",982
644,60439,relexa hotel Frankfurt/Main,Hotel,50.16971274587304,8.637988898043103,"Lurgiallee 2, 60439 Frankfurt am Main",435
645,60439,ALDI SÜD,Supermarket,50.1663933,8.6445202,"Olof-Palme-Straße 7, 60439 Frankfurt am Main",199
646,60439,Pizzeria Da Cimino,Pizza Place,50.16075937966582,8.647764393009039,"Heddernheimer Landstr. 39, 60439 Frankfurt am Main",868
647,60439,REWE City,Supermarket,50.16095139784971,8.644686983430802,"Hessestraße 1-3, 60439 Frankfurt am Main",796
648,60439,Lidl,Supermarket,50.163254,8.638194,"Heddernheimer Landstraße 130, 60439 Heddernheim",657
649,60439,Lidl,Supermarket,50.1763834,8.6418715,"Zur Kalbacher Höhe 6, 60438 Riedberg",932
650,60439,Bäckerei Hinnerbäcker,Bakery,50.16855767021076,8.638803218980867,"Lurgiallee 6-8, Frankfurt am Main",341
651,60439,Ristorante & Pizzeria Il Gondoliere,Italian Restaurant,50.16920147139404,8.638417655645767,"Lurgiallee 6, 60439 Frankfurt am Main",386
652,60439,H Sandelmühle,Bus Stop,50.165910201689705,8.645145893096924,"An der Sandelmühle, Frankfurt am Main",266
653,60439,U Sandelmühle,Metro Station,50.16586323058626,8.645087882738926,"Olof-Palme-Str., 60329 Frankfurt am Main",269
654,60439,Thai Wok,Thai Restaurant,50.16912936157165,8.638617795132742,Deutschland,370
655,60439,A.T.U Frankfurt am Main - Heddernheim,Automotive Shop,50.162238,8.639412,"Heddernheimer Landstraße 122, 60439 Frankfurt am Main",713
656,60439,Sandelmühle,Hotel,50.16318237683579,8.650989107477871,"An der Sandelmühle 35, Frankfurt am Main",760
657,60439,Zurich Versicherung,Insurance Office,50.17524976240763,8.643205374435192,"Olof-Palme-Str. 37, 60439 Frankfurt am Main",799
658,60439,Tennis Klüh,Tennis Court,50.16429654823351,8.653877433972932,"Im Uhrig, Frankfurt am Main",848
659,60439,U Heddernheim,Metro Station,50.16132004856999,8.649847571683672,"Nassauer Str., Frankfurt am Main",876
660,60439,City-Kebap-Haus,Falafel Restaurant,50.16063,8.647555,"Nassauer Strasse 7, 60439 Frankfurt am Main",876
661,60439,Schaan,Bakery,50.1600746221525,8.647498161124437,"Heddernheimer Landstrasse, Frankfurt am Main",934
662,60439,U Wiesenau,Metro Station,50.16666,8.629982,"Krautgartenweg, Frankfurt am Main",979
663,60486,Bockenheimer Weinkontor,Wine Bar,50.11797015070293,8.644186638879637,"Schloßstr. 92, 60486 Frankfurt am Main",163
664,60486,Senckenbergs,Mediterranean Restaurant,50.117592496574034,8.649163842201233,"Gräfstr. 45, 60486 Frankfurt am Main",224
665,60486,da Cimino,Pizza Place,50.119496052268346,8.645681618479712,"Adalbertstr. 29, 60486 Frankfurt am Main",261
666,60486,Mai Vien,Asian Restaurant,50.11823633247026,8.644628146153861,"Schloßstr. 92, 60486 Frankfurt am Main",158
667,60486,Mangetsu,Japanese Restaurant,50.115902,8.646909,"Varrentrappstraße 57, 60486 Frankfurt am Main",151
668,60486,T.Style,Japanese Restaurant,50.11926998880042,8.644979996772884,"Adalbertstr. 37-39, 60486 Frankfurt am Main",247
669,60486,Namaste India,Indian Restaurant,50.118625280999794,8.647527067612003,"Jordanstr. 19, 60486 Frankfurt am Main",192
670,60486,Brühmarkt,Café,50.12019045879249,8.64962322088915,"Leipziger Str. 1, 60487 Frankfurt am Main",421
671,60486,Topo Gigio,Italian Restaurant,50.11657432265236,8.64649772644043,"Schloßstraße 117, 60486 Frankfurt am Main",71
672,60486,Pasta e Panini,Italian Restaurant,50.119524400933095,8.64376939293741,"Adalbertstraße 44-48, 60486 Frankfurt am Main",310
673,60486,Zum Tannenbaum,Pub,50.11879701930583,8.646328986968587,"Homburgerstr. 9, 60486 Frankfurt am Main",183
674,60486,Tacohaus,Taco Place,50.11665650391073,8.643817122105,"Hamburger Allee 59, 60486 Frankfurt am Main",171
675,60486,Senckenberg Naturmuseum,Science Museum,50.11749734139265,8.652469914534567,"Senckenberganlage 25, 60486 Frankfurt am Main",457
676,60486,Soulmate Coffee & Bar,Café,50.119019,8.650181,"Gräfstraße 74-76, 60486 Frankfurt am Main",357
677,60486,Orfeo's Erben,Indie Movie Theater,50.116159949841496,8.645023748053443,"Hamburger Allee 45, 60486 Frankfurt am Main",134
678,60486,Mario & Lino (Bistro Pizzeria),Pizza Place,50.11931352119786,8.645135244039855,"Adalbertstr. 37-39, Frankfurt am Main",249
679,60486,Pizzaria Elba,Pizza Place,50.11713,8.645727,"Schlossstr. 113, 60489 Frankfurt am Main",26
680,60486,Radio-X,Radio Station,50.12199207615486,8.64361546195374,"Kurfürstenstraße 18 HH, 60486 Frankfurt am Main",566
681,60486,Cafe Crumble,Café,50.119698067876016,8.648733490494124,"Kiesstr. 41 (Adalbertstr.), 60486 Frankfurt am Main",339
682,60486,Frankfurt Marriott Hotel,Hotel,50.1145889,8.6503145,"Hamburger Allee 2, HE, 60486 Frankfurt am Main",415
683,60486,Palu Grill Haus,Turkish Restaurant,50.12165439752821,8.64780415012145,"Leipziger Straße 32, 60487 Frankfurt am Main",515
684,60486,Prime Time Fitness,Gym / Fitness Center,50.12157014910742,8.649630948831872,"Clemensstr. 10, 60487 Frankfurt am Main",552
685,60486,Ponte,Portuguese Restaurant,50.122648305016725,8.646720030396148,"Am Weingarten 5, 60487 Frankfurt am Main",612
686,60486,Ristaurante La Contessa,Italian Restaurant,50.11597998028546,8.64654896984413,"Schloßstr. 126, 60486 Frankfurt am Main",135
687,60486,BulliBurrito,Mexican Restaurant,50.11481,8.64621,60487 Frankfurt am Main,261
688,60486,Paolo,Italian Restaurant,50.11808892400767,8.644962344394225,"Schlossstr.85, 60486 Frankfurt am Main",130
689,60486,Bistro Hong Kong,Café,50.12136912768504,8.648243821240532,"Leipziger Str. 26, 60487 Frankfurt am Main",493
690,60486,Kish Restaurant,Persian Restaurant,50.12112611688485,8.64915059829413,"Leipziger Str. 16a, 60487 Frankfurt am Main",492
691,60486,Kochhaus,Gourmet Shop,50.1223597391076,8.646052479743958,"Leipziger Str. 43, 60487 Frankfurt am Main",578
692,60486,Cafė Casablanca,Café,50.119874383422875,8.645098802896227,"Adalbertstr. 36a, Frankfurt am Main",310
693,60487,Brühmarkt,Café,50.12019045879249,8.64962322088915,"Leipziger Str. 1, 60487 Frankfurt am Main",240
694,60487,Prime Time Fitness,Gym / Fitness Center,50.12157014910742,8.649630948831872,"Clemensstr. 10, 60487 Frankfurt am Main",154
695,60487,Lafleur,French Restaurant,50.121444850584716,8.655831813812254,"Palmengartenstr. 11 (Bockenheimer Landstraße), 60325 Frankfurt am Main",295
696,60487,Palmenhaus,Botanical Garden,50.121913,8.65665,Siesmayerstr.,350
697,60487,Ponte,Portuguese Restaurant,50.122648305016725,8.646720030396148,"Am Weingarten 5, 60487 Frankfurt am Main",368
698,60487,Palu Grill Haus,Turkish Restaurant,50.12165439752821,8.64780415012145,"Leipziger Straße 32, 60487 Frankfurt am Main",281
699,60487,da Cimino,Pizza Place,50.119496052268346,8.645681618479712,"Adalbertstr. 29, 60486 Frankfurt am Main",506
700,60487,Kish Restaurant,Persian Restaurant,50.12112611688485,8.64915059829413,"Leipziger Str. 16a, 60487 Frankfurt am Main",202
701,60487,Bistro Hong Kong,Café,50.12136912768504,8.648243821240532,"Leipziger Str. 26, 60487 Frankfurt am Main",255
702,60487,Senckenbergs,Mediterranean Restaurant,50.117592496574034,8.649163842201233,"Gräfstr. 45, 60486 Frankfurt am Main",510
703,60487,REWE,Supermarket,50.12108228250698,8.651167168897473,"Gräfstraße 1, 60487 Frankfurt am Main",96
704,60487,Senckenberg Naturmuseum,Science Museum,50.11749734139265,8.652469914534567,"Senckenberganlage 25, 60486 Frankfurt am Main",489
705,60487,Soulmate Coffee & Bar,Café,50.119019,8.650181,"Gräfstraße 74-76, 60486 Frankfurt am Main",336
706,60487,Metzgerei Waibel,Butcher,50.12107572438474,8.648742617783087,"Leipziger Str. 15, 60486 Frankfurt am Main",231
707,60487,Kochhaus,Gourmet Shop,50.1223597391076,8.646052479743958,"Leipziger Str. 43, 60487 Frankfurt am Main",409
708,60487,Ban Thai,Thai Restaurant,50.1214403685529,8.648445972645428,"Leipziger Str. 26, 60487 Frankfurt am Main",239
709,60487,T.Style,Japanese Restaurant,50.11926998880042,8.644979996772884,"Adalbertstr. 37-39, 60486 Frankfurt am Main",562
710,60487,Bockenheimer Weinkontor,Wine Bar,50.11797015070293,8.644186638879637,"Schloßstr. 92, 60486 Frankfurt am Main",692
711,60487,Cafe Crumble,Café,50.119698067876016,8.648733490494124,"Kiesstr. 41 (Adalbertstr.), 60486 Frankfurt am Main",323
712,60487,Basic,Supermarket,50.12066058765939,8.64909717884717,"Leipziger Str. 11, 60487 Frankfurt am Main",231
713,60487,Mai Vien,Asian Restaurant,50.11823633247026,8.644628146153861,"Schloßstr. 92, 60486 Frankfurt am Main",649
714,60487,Radio-X,Radio Station,50.12199207615486,8.64361546195374,"Kurfürstenstraße 18 HH, 60486 Frankfurt am Main",579
715,60487,Namaste India,Indian Restaurant,50.118625280999794,8.647527067612003,"Jordanstr. 19, 60486 Frankfurt am Main",469
716,60487,Hake Cafe Im Hinterhof,Arts & Crafts Store,50.121690750071146,8.646721913063242,"Leipzigerstrasse 35 (Hinterhaus), 60487 Frankfurt am Main",358
717,60487,dm-drogerie markt,Drugstore,50.1214766,8.6481749,"Leipziger Straße 28, 60487 Frankfurt am Main",258
718,60487,Palmengarten,Botanical Garden,50.127943,8.647007,"Zeppelinallee 93 (Zeppelinallee), 60487 Frankfurt am Main",755
719,60487,Botanischer Garten,Botanical Garden,50.12647870939097,8.657700152263338,"Siesmayerstraße 72, 60323 Frankfurt am Main",666
720,60487,Alnatura,Organic Grocery,50.121082706485836,8.647708528425312,"Landgrafenstr. 11 (Leipziger Str.), 60486 Frankfurt am Main",300
721,60487,Tropicarium,Botanical Garden,50.123976228717716,8.65724802017212,"Siesmayerstr., Frankfurt am Main",457
722,60487,Studierendenhaus / Café KoZ,Café,50.11866621988471,8.652111636463474,"Mertonstr. 28 (Jügelstr.), 60325 Frankfurt am Main",357
723,60488,Restaurant Pizzeria Belanti,Italian Restaurant,50.14623951709236,8.610938843115445,"Heerstraße 169, 60488 Frankfurt am Main",592
724,60488,REWE Center,Supermarket,50.146525255850136,8.610250821346654,"Eugen-Hartmann-Str 7 (nähe Heerstr.), 60488 Frankfurt am Main",638
725,60488,Okame,Japanese Restaurant,50.13693080792471,8.625516767321203,"Im Vogelsgesang 1, 60488 Frankfurt am Main",982
726,60488,Aral,Gas Station,50.141344,8.609723,"Ludwig-Landmann-Str. 90, 60488 Frankfurt am Main",264
727,60488,Schuch's Restaurant,German Restaurant,50.14786813595051,8.621107297027732,"Alt Praunheim, 60488 Frankfurt am Main",926
728,60488,REWE,Supermarket,50.148875920300156,8.615460080177552,"Heerstr. 54 (Oberhöchstädter Weg), 60488 Frankfurt am Main",870
729,60488,H Heerstraße,Bus Stop,50.143247030809725,8.608354537135181,Deutschland,429
730,60488,Windsurfing Rhein-Main,Miscellaneous Shop,50.14724894413046,8.612392242487795,"Heerstr. 76, 60488 Frankfurt am Main",681
731,60488,U Hausen,Metro Station,50.137726347280925,8.624490306361992,"Praunheimer Str., Frankfurt am Main",877
732,60488,nails and more Elke Hofmann,Health & Beauty Service,50.13803,8.62602,"Im Vogelgesang 7, 60488 Frankfurt am Main",963
733,60488,BUGA,Garden,50.1384496896695,8.626811770866514,"Praunheimer Ldstr., 60488 Frankfurt am Main",1001
734,60489,Savory,Vegetarian / Vegan Restaurant,50.12522963388688,8.612292848513638,"Burgfriedenstr. 2, Frankfurt am Main",88
735,60489,Can Kebaphaus,Turkish Restaurant,50.125160681820674,8.611051690489987,"Radilostr. 7, Frankfurt am Main",6
736,60489,Phad Thai,Thai Restaurant,50.124157901558796,8.608228648884335,"Radilostrasse 34, 60489 Frankfurt am Main",228
737,60489,Stadion am Brentanobad,Soccer Field,50.124784990948534,8.620386804147161,"Roedelheimer Parkweg 39, 60489 Frankfurt am Main",666
738,60489,Brentanopark,Park,50.12419634222905,8.615899085998535,"Rödelheimer Parkweg, 60489 Frankfurt am Main",359
739,60489,Eis Cafė Cortina,Ice Cream Shop,50.12400005862448,8.610207411472032,Frankfurt am Main,137
740,60489,Venos Lebensmittel,Gourmet Shop,50.12008230089066,8.622565613959774,"Rödelheimer Landstr. 75, 60487 Frankfurt am Main",993
741,60489,Brentanobad,Pool,50.12626022752902,8.619058873622645,"Rödelheimer Parkweg 1, 60489 Frankfurt am Main",584
742,60489,Freibad Hausen,Pool,50.130561606862265,8.622218790364121,"Ludwig-Landmann-Str. 341, 60488 Frankfurt am Main",1001
743,60489,REWE,Supermarket,50.1198143,8.60751525,"Breitlacherstr. 1, 60489 Frankfurt am Main",641
744,60489,Lidl,Supermarket,50.127815485994,8.606491500234824,"Lorscher Str. 41, 60489 Rödelheim",444
745,60489,Goldenen Löwen,Chinese Restaurant,50.12483998344264,8.613050141366285,60489 Frankfurt am Main,144
746,60489,Deutsche Bank,Bank,50.12410858108012,8.610199624099563,"Radilostr. 33, 60489 Frankfurt am Main",127
747,60489,Rusticale,Italian Restaurant,50.12398307027175,8.610235323165869,"Thudichumstr. 1a (Lorscherstr. 2), 60489 Frankfurt am Main",138
748,60489,REWE,Supermarket,50.12525701,8.61157414,"Radilostr. 1, 60489 Frankfurt am Main",39
749,60489,ALDI SÜD,Supermarket,50.122187993716075,8.60002713669087,"Westerbachstraße 49 (In der Au), 60489 Frankfurt-Rödelheim",852
750,60489,Wiener Feinbäckerei Heberer,Bakery,50.124010035421,8.610191027343811,60489 Frankfurt am Main,137
751,60489,Restaurant Tandoori,Indian Restaurant,50.12705281184446,8.61194300653013,60489 Frankfurt am Main,225
752,60489,Gleis 1 Frankfurt-Rödelheim,Platform,50.124738808007606,8.606950820377248,Frankfurt am Main,296
753,60489,Lavin Restaurant,Doner Restaurant,50.12525399178617,8.605668063693397,Frankfurt am Main,385
754,60489,Sinn Spezialuhren,Jewelry Store,50.12228407229905,8.618420362472534,"Im Füldchen 5-7, 60489 Frankfurt am Main",611
755,60489,Meloonia Frozen Yoghurt,Frozen Yogurt Shop,50.12156115354749,8.617625193706536,"Europa-Allee 6, 60327 Frankfurt am Main",612
756,60489,Lighthouse Dining,Italian Restaurant,50.126987270677745,8.62339209722038,"Königsberger Str. 29, 60487 Frankfurt am Main",904
757,60489,H Hausener Weg,Bus Stop,50.131637,8.619607,Frankfurt am Main,948
758,60528,Nordwestkurve,Soccer Stadium,50.068626856595465,8.644394874572754,"Mörfelder Landstr. 362, Frankfurt am Main",151
759,60528,Deutsche Bank Park,Soccer Stadium,50.068650959387675,8.64543557167053,"Mörfelder Landstr. 362, 60528 Frankfurt am Main",138
760,60528,Gästeblock,Soccer Stadium,50.06798081116886,8.646025657653809,"Mörfelder Landstr. 362, 60528 Frankfurt am Main",79
761,60528,Eintracht Frankfurt Museum,Museum,50.06903382699714,8.646682314838758,"Mörfelder Landstr. 362, 60528 Frankfurt am Main",204
762,60528,Nike Store Frankfurt,Sporting Goods Shop,50.066791819883996,8.648029252562992,"Otto-Fleck-Schneise 7, 60528 Frankfurt am Main",203
763,60528,FanTreff Waldstadion,Gastropub,50.07409119190947,8.653007607966757,"Mörfelder Landstr., Frankfurt am Main",923
764,60528,Stadionbad,Pool,50.07116340330879,8.651069894764799,"Mörfelder Landstr., Frankfurt am Main",584
765,60528,Lindner Hotel & Sports Academy,Hotel,50.06795609679369,8.642025207563952,"Otto-Fleck-Schneise 8, 60528 Frankfurt am Main",245
766,60528,Air Lounge,Cafeteria,50.06655320900225,8.647712402736502,"Otto-Fleck-Schneise 7, 60528 Frankfurt am Main",194
767,60528,Eintracht Frankfurt,Sports Club,50.06836928427532,8.64444672016756,"Mörfelder Landstr. 362, 60528 Frankfurt am Main",124
768,60528,Gegentribüne,Soccer Stadium,50.06807593232763,8.644909858703613,"Mörfelder Landstr. 362, 60528 Frankfurt am Main",80
769,60528,Wintersporthalle,Gym / Fitness Center,50.07016553480237,8.64234579718585,Frankfurt am Main,374
770,60528,Worscht Wach,BBQ Joint,50.071167267182666,8.642830596532564,60528 Frankfurt am Main,455
771,60528,Bahnhof Frankfurt am Main Stadion,Train Station,50.06818950274607,8.633281683814701,"Flughafenstr. 104, 60528 Frankfurt am Main",866
772,60528,Waldspielpark Carl-von-Weinberg,Park,50.07526637364072,8.645818375807721,"Golfstr. (Flughafenstr.), 60528 Frankfurt am Main",875
773,60528,AS Frankfurt Süd (51),Intersection,50.0586541479627,8.648278713226318,"A 3 (B 43 / B 44), 60528 Frankfurt am Main",997
774,60529,Kemtong,Thai Restaurant,50.08547170539225,8.582116287380476,"Alt-Schwanheim 23, 60529 Frankfurt am Main",368
775,60529,Zum Zehnthof,German Restaurant,50.085958062211475,8.581500996564516,"Alt Schwanheim 12, 60529 Frankfurt am Main",437
776,60529,Eissalon Riviera,Ice Cream Shop,50.08397778495852,8.581273254986717,"Alt Schwanheim 40, 60529 Frankfurt am Main",282
777,60529,Waldspielpark Schwanheim,Playground,50.07954762385942,8.577200174331663,"Schwanheimer Bahnstr., 60529 Schwanheim",622
778,60529,dm-drogerie markt,Drugstore,50.08410267356403,8.581493317791,"Am Kirchholz 12, 60529 Frankfurt am Main",278
779,60529,Frankfurter Hof „Seppche“,German Restaurant,50.08620836091414,8.581453527327568,"Alt-Schwanheim 8, 60529 Frankfurt am Main",463
780,60529,Blaue adria,Restaurant,50.082762898078315,8.580103054817636,60529 Frankfurt am Main,318
781,60529,Verkehrsmuseum Frankfurt am Main,Museum,50.082352941842714,8.581655534740246,"Rheinlandstr. 133, 60529 Frankfurt am Main",208
782,60529,REWE,Supermarket,50.087418812437484,8.581658411045055,"Martinskirchstraße 70, 60529 Frankfurt am Main",579
